interval:70
pressure,temperature
776.44,22.26
776.04,22.25
775.93,22.25
775.86,22.25
775.97,22.25
776.18,22.25
776.53,22.26
776.97,22.26
777.5,22.27
778.02,22.28
778.49,22.28
778.83,22.28
779.11,22.29
779.31,22.28
779.51,22.28
779.64,22.28
779.84,22.28
780.01,22.28
780.16,22.27
780.28,22.27
780.39,22.27
780.55,22.27
780.68,22.27
780.79,22.26
780.89,22.26
780.88,22.26
780.69,22.24
780.03,22.22
778.94,22.2
777.78,22.17
777.15,22.16
777.33,22.17
778.36,22.19
779.93,22.22
781.29,22.23
781.96,22.23
782.31,22.23
782.5,22.23
782.62,22.23
782.69,22.23
782.54,22.21
781.21,22.18
779.61,22.16
779.78,22.16
781.2,22.19
782.8,22.21
783.38,22.21
783.56,22.21
783.61,22.21
783.88,22.21
783.95,22.21
784.11,22.21
784.24,22.21
784.35,22.21
784.4,22.21
784.47,22.2
784.38,22.2
784.05,22.18
783.7,22.17
783.79,22.17
784.1,22.18
784.36,22.18
784.62,22.18
784.81,22.18
784.81,22.17
784.37,22.16
783.73,22.15
783.18,22.14
783.13,22.14
783.49,22.15
784.06,22.16
784.77,22.17
785.47,22.18
786.01,22.19
786.34,22.19
786.63,22.19
786.81,22.19
786.94,22.19
787.07,22.19
787.21,22.19
787.27,22.19
787.4,22.19
787.55,22.19
787.62,22.19
787.69,22.18
787.74,22.18
787.75,22.17
787.54,22.16
786.95,22.15
785.95,22.12
785.07,22.11
784.39,22.09
784.05,22.09
784.13,22.09
784.69,22.1
785.4,22.11
786.29,22.13
787.3,22.14
788.1,22.15
788.69,22.15
789.08,22.15
789.25,22.15
789.45,22.15
789.5,22.15
789.62,22.15
789.68,22.14
789.76,22.15
789.87,22.14
789.82,22.13
789.52,22.12
789.17,22.11
788.88,22.1
788.76,22.1
788.76,22.1
788.76,22.09
788.79,22.09
788.82,22.09
788.88,22.09
788.85,22.08
788.9,22.08
788.9,22.08
788.88,22.08
788.88,22.08
788.98,22.08
789.02,22.08
789.1,22.07
789.27,22.08
789.38,22.07
789.42,22.07
789.54,22.07
789.61,22.07
789.59,22.07
789.6,22.07
789.64,22.07
789.65,22.06
789.69,22.06
789.73,22.06
789.79,22.06
789.9,22.06
790.08,22.06
790.27,22.07
790.52,22.07
790.91,22.07
791.28,22.08
791.69,22.08
792.1,22.09
792.53,22.09
792.81,22.09
793.19,22.1
793.57,22.1
793.88,22.1
794.12,22.1
794.24,22.1
794.4,22.1
794.52,22.1
794.63,22.09
794.73,22.09
794.96,22.09
795.16,22.09
795.28,22.09
795.46,22.09
795.68,22.09
795.8,22.09
795.94,22.09
795.98,22.09
796.07,22.09
796.21,22.09
796.35,22.09
796.5,22.09
796.7,22.08
796.84,22.08
796.92,22.08
797.13,22.08
797.23,22.08
797.37,22.07
797.5,22.07
797.61,22.07
797.76,22.07
797.87,22.07
797.93,22.06
798,22.06
798.11,22.06
798.16,22.06
798.34,22.06
798.4,22.05
798.53,22.05
798.68,22.05
798.81,22.05
798.92,22.05
799.01,22.05
799.13,22.05
799.2,22.05
799.26,22.05
799.32,22.05
799.3,22.04
799.27,22.04
799.21,22.04
799.07,22.04
798.9,22.03
798.7,22.03
798.65,22.02
798.6,22.01
798.63,22.02
798.66,22.02
798.72,22.01
798.82,22.01
799.01,22.01
799.12,22.01
799.75,22
799.29,22
799.35,21.99
799.36,21.98
799.28,21.98
799.27,21.98
799.17,21.97
799.09,21.96
798.97,21.96
798.95,21.95
798.84,21.95
798.75,21.94
798.68,21.94
798.62,21.94
798.55,21.93
798.48,21.93
798.49,21.93
798.61,21.93
798.89,21.94
799.24,21.94
799.63,21.94
800.04,21.95
800.54,21.96
801.08,21.96
801.52,21.97
801.99,21.98
802.45,21.98
802.68,21.98
802.93,21.98
803.17,21.99
803.43,21.99
803.8,21.99
804.13,21.99
804.42,21.99
804.65,21.99
804.86,21.99
805.01,21.99
805.2,21.99
805.36,21.99
805.55,21.99
805.68,21.98
805.71,21.98
805.78,21.98
805.78,21.98
805.84,21.97
805.87,21.97
805.97,21.97
806.1,21.97
806.27,21.97
806.42,21.97
806.64,21.97
806.8,21.97
806.97,21.96
807.08,21.97
807.18,21.96
807.25,21.96
807.35,21.96
807.51,21.95
807.61,21.95
807.66,21.94
807.77,21.94
807.81,21.94
807.86,21.93
807.93,21.93
808.05,21.93
808.15,21.92
808.29,21.92
808.35,21.92
808.46,21.91
808.46,21.91
808.4,21.9
808.24,21.89
807.76,21.88
807.14,21.87
806.44,21.85
805.82,21.84
805.3,21.83
805.03,21.82
805.09,21.82
805.38,21.83
805.66,21.83
805.99,21.84
806.49,21.84
806.97,21.85
807.41,21.86
807.86,21.86
808.39,21.87
808.92,21.88
809.53,21.89
810.04,21.9
810.48,21.9
810.84,21.9
811.05,21.9
811.22,21.9
811.42,21.9
811.56,21.91
811.71,21.9
811.9,21.9
811.99,21.9
812.14,21.9
812.3,21.9
812.31,21.9
812.41,21.9
812.43,21.9
812.37,21.89
812.31,21.89
811.89,21.87
811.14,21.86
810.38,21.84
809.86,21.83
809.77,21.83
810.31,21.85
811.41,21.86
812.49,21.88
813.19,21.88
813.59,21.89
813.83,21.89
814.04,21.89
814.18,21.89
814.27,21.89
814.43,21.88
814.51,21.88
814.47,21.88
814.23,21.86
813.36,21.84
812.05,21.81
811.05,21.79
810.78,21.79
810.91,21.79
811.28,21.79
811.63,21.79
811.82,21.79
812.01,21.8
812.28,21.8
812.82,21.81
813.63,21.82
814.48,21.83
815.23,21.84
815.82,21.85
816.16,21.85
816.46,21.85
816.69,21.85
816.88,21.85
817.06,21.85
817.21,21.85
817.38,21.85
817.45,21.85
817.61,21.85
817.73,21.85
817.84,21.85
818,21.85
818.14,21.85
818.2,21.85
818.34,21.85
818.45,21.85
818.52,21.85
818.58,21.85
818.68,21.84
818.77,21.84
818.91,21.84
818.99,21.84
819.14,21.84
819.29,21.84
819.41,21.84
819.49,21.84
819.59,21.84
819.69,21.84
819.78,21.84
819.82,21.83
819.9,21.83
819.89,21.83
820.07,21.83
820.13,21.83
820.26,21.83
820.48,21.83
820.66,21.83
820.78,21.82
820.9,21.82
820.97,21.82
821.02,21.82
821.04,21.81
821.1,21.81
821.18,21.81
821.08,21.8
820.85,21.79
820.55,21.79
820.26,21.78
819.9,21.77
819.66,21.76
819.32,21.75
819.01,21.75
818.72,21.74
818.64,21.73
818.86,21.74
819.05,21.73
819.28,21.73
819.42,21.74
819.6,21.73
819.84,21.74
820.1,21.74
820.35,21.74
820.47,21.74
820.5,21.73
820.64,21.73
820.77,21.74
820.94,21.74
821.11,21.74
821.52,21.74
822.26,21.75
823.12,21.77
823.87,21.78
824.31,21.78
824.59,21.78
824.76,21.78
824.87,21.78
825,21.78
825.21,21.78
825.37,21.78
825.55,21.78
825.61,21.78
825.71,21.78
825.8,21.77
825.89,21.77
825.97,21.77
825.78,21.76
825.12,21.74
824.15,21.72
823.21,21.7
822.6,21.69
822.41,21.69
822.47,21.69
822.83,21.69
823.46,21.71
824.29,21.72
825.22,21.73
826.13,21.75
826.82,21.76
827.33,21.76
827.56,21.76
827.76,21.76
827.89,21.76
828.05,21.76
828.16,21.76
828.25,21.76
828.38,21.76
828.43,21.75
828.33,21.74
828.28,21.74
827.55,21.72
827.1,21.72
827.01,21.71
826.25,21.7
826.59,21.7
825.98,21.68
826.1,21.69
826.61,21.7
827.39,21.71
828.21,21.72
829.02,21.73
829.61,21.74
830.02,21.73
830.2,21.73
830.42,21.73
830.6,21.73
830.76,21.73
830.92,21.72
831.09,21.72
831.21,21.72
831.27,21.72
831.42,21.72
831.63,21.72
831.69,21.71
831.82,21.71
831.89,21.71
831.97,21.7
831.98,21.7
832.02,21.69
832.15,21.69
832.25,21.69
832.25,21.68
832.13,21.67
831.81,21.66
831.49,21.65
831.17,21.64
830.86,21.64
830.6,21.63
830.52,21.62
830.54,21.62
830.63,21.62
830.64,21.62
830.69,21.62
830.8,21.62
830.96,21.62
831.17,21.62
831.41,21.63
831.65,21.63
831.93,21.63
832.3,21.64
832.71,21.64
833.14,21.65
833.67,21.66
834.15,21.67
834.52,21.67
834.7,21.67
834.9,21.67
835.07,21.67
835.27,21.67
835.28,21.67
835.41,21.67
834.98,21.65
834.22,21.64
833.78,21.63
833.65,21.63
834.09,21.63
834.65,21.64
835.37,21.65
835.97,21.66
836.44,21.66
836.75,21.66
836.96,21.66
837.24,21.67
837.43,21.66
837.48,21.66
837.52,21.66
837.81,21.66
837.75,21.66
837.75,21.66
837.78,21.65
837.67,21.66
837.64,21.65
837.71,21.64
837.59,21.64
837.44,21.63
837.05,21.62
836.7,21.61
836.22,21.61
835.77,21.59
835.37,21.58
835.12,21.58
835.04,21.58
835,21.58
835.1,21.58
835.18,21.58
835.29,21.58
835.43,21.57
835.55,21.57
835.96,21.59
836.53,21.59
837.28,21.6
838.18,21.62
839.1,21.63
839.97,21.64
840.53,21.65
840.8,21.65
840.97,21.64
841.07,21.64
841.2,21.64
841.3,21.64
841.37,21.63
841.43,21.63
841.48,21.63
841.44,21.62
841,21.61
840.36,21.6
840.19,21.59
840.5,21.59
841.29,21.6
841.96,21.61
842.35,21.6
842.46,21.6
842.73,21.6
842.79,21.6
842.93,21.6
843.02,21.59
843.12,21.59
843.25,21.59
843.43,21.59
843.55,21.59
843.61,21.59
843.64,21.58
843.74,21.59
843.92,21.59
844.06,21.59
844.21,21.59
844.31,21.59
844.36,21.59
844.37,21.58
844.38,21.58
844.31,21.57
843.87,21.56
842.78,21.53
841.41,21.51
840.62,21.49
840.75,21.5
841.77,21.52
843.34,21.54
844.96,21.56
845.72,21.57
845.97,21.57
846.04,21.57
846.07,21.57
846.16,21.56
846.22,21.56
846.22,21.56
846.06,21.55
845.52,21.54
844.46,21.51
843.67,21.5
843.39,21.49
843.71,21.5
844.58,21.51
845.69,21.53
846.99,21.55
847.74,21.55
847.91,21.55
848,21.55
848.08,21.55
848.18,21.55
848.23,21.55
848.11,21.54
847.34,21.52
845.98,21.5
844.84,21.48
844.38,21.47
844.73,21.47
845.7,21.49
847,21.51
848.38,21.54
849.21,21.55
849.57,21.55
849.75,21.55
849.87,21.55
849.97,21.55
850.05,21.55
850.06,21.55
849.85,21.54
849.2,21.52
848.51,21.51
848.19,21.5
848.12,21.49
848.76,21.51
847.59,21.48
847.58,21.47
848.01,21.48
848.63,21.49
849.53,21.5
850.47,21.52
851.19,21.53
851.68,21.53
851.94,21.53
852.1,21.53
852.24,21.53
852.4,21.53
852.42,21.53
852.38,21.53
852.46,21.52
852.62,21.52
852.75,21.51
852.72,21.51
852.41,21.5
852.11,21.49
851.52,21.47
851.01,21.46
851,21.47
851.46,21.47
851.91,21.48
852.31,21.48
852.2,21.47
851.6,21.46
850.74,21.44
849.89,21.42
849.4,21.42
849.42,21.42
850.37,21.44
851.65,21.46
852.78,21.48
853.71,21.49
854.29,21.5
854.43,21.5
854.45,21.49
854.28,21.49
854.18,21.48
854.21,21.48
854.3,21.48
854.44,21.48
854.76,21.48
855.11,21.49
855.63,21.5
856.06,21.49
856.36,21.5
856.56,21.5
856.7,21.5
856.86,21.49
857.04,21.49
857.21,21.49
857.35,21.49
857.22,21.48
856.38,21.45
854.94,21.42
853.99,21.41
853.89,21.41
854.79,21.43
856.29,21.45
857.63,21.47
858.13,21.47
858.33,21.47
858.57,21.47
858.75,21.47
858.83,21.47
858.99,21.47
859.14,21.47
859.2,21.47
859.25,21.46
859.05,21.45
858.41,21.44
857.48,21.42
856.95,21.41
856.67,21.4
856.63,21.4
856.59,21.39
856.27,21.38
855.88,21.37
855.35,21.36
855.25,21.36
855.54,21.37
856.16,21.38
856.93,21.39
857.42,21.4
857.78,21.4
858.06,21.4
858.12,21.4
858.13,21.39
858.31,21.39
858.59,21.4
859.63,21.42
859.66,21.41
860.34,21.42
861.1,21.44
861.76,21.44
862.13,21.45
862.35,21.45
862.47,21.44
862.63,21.44
862.7,21.44
862.75,21.44
862.87,21.44
862.87,21.43
863,21.43
863.07,21.43
863.08,21.43
862.62,21.42
861.47,21.39
860.18,21.36
859.12,21.35
859.26,21.35
860.47,21.38
862.18,21.41
863.62,21.43
864.33,21.44
864.48,21.44
864.58,21.44
864.66,21.43
864.69,21.43
864.78,21.43
864.9,21.43
864.93,21.42
864.53,21.41
863.75,21.39
863.34,21.38
863.42,21.38
863.58,21.38
863.76,21.38
863.5,21.37
862.99,21.36
862.49,21.34
862.06,21.34
861.89,21.33
862.13,21.34
862.68,21.34
863.42,21.37
864.15,21.37
864.77,21.38
864.95,21.37
864.91,21.37
864.68,21.36
864.31,21.35
863.92,21.34
863.58,21.32
863.41,21.32
863.52,21.33
863.93,21.33
864.39,21.34
864.9,21.35
865.37,21.35
865.84,21.36
866.22,21.36
866.33,21.36
866.09,21.35
865.6,21.34
865.1,21.33
864.94,21.33
865.23,21.33
865.56,21.34
865.86,21.34
866.36,21.34
866.55,21.34
866.56,21.34
866.2,21.33
865.83,21.32
865.68,21.32
865.79,21.32
865.9,21.32
866.24,21.32
866.58,21.33
866.79,21.33
866.97,21.33
867.08,21.33
867.23,21.33
867.28,21.33
867.36,21.33
867.35,21.32
867.3,21.32
867.32,21.32
867.67,21.33
868.27,21.34
869.09,21.34
869.92,21.36
870.67,21.36
871.33,21.38
871.67,21.38
871.8,21.38
871.82,21.37
871.5,21.36
871.03,21.35
870.43,21.33
870.01,21.32
869.62,21.31
869.45,21.31
869.38,21.31
869.48,21.31
869.72,21.31
870.26,21.31
870.89,21.32
871.53,21.34
872.23,21.35
872.88,21.35
873.33,21.36
873.77,21.36
874.06,21.37
874.36,21.37
874.65,21.37
874.85,21.37
875.03,21.37
875.13,21.37
875.21,21.36
875.25,21.36
875.04,21.35
874.05,21.32
873.22,21.31
872.91,21.31
872.67,21.3
872.45,21.29
872.42,21.3
873.13,21.31
874.58,21.34
875.71,21.35
876.28,21.35
876.46,21.35
876.64,21.35
876.72,21.35
876.8,21.35
876.83,21.34
876.81,21.34
876.71,21.34
876.5,21.32
876.07,21.31
875.54,21.29
874.83,21.28
874.36,21.27
874.81,21.27
875.61,21.3
876.45,21.31
877.45,21.33
878.18,21.33
878.16,21.32
878.31,21.33
878.53,21.33
878.69,21.33
878.76,21.33
878.96,21.33
879.17,21.33
879.28,21.34
879.39,21.34
879.5,21.34
879.61,21.34
879.76,21.34
879.95,21.34
879.99,21.33
880.05,21.33
880.09,21.33
879.89,21.32
879.04,21.3
877.97,21.28
877.48,21.27
877.86,21.28
878.68,21.29
879.53,21.3
880.2,21.31
880.41,21.3
880.4,21.3
880.36,21.29
880.34,21.29
880.25,21.28
880.09,21.27
879.95,21.26
879.92,21.26
879.96,21.25
880,21.25
880.18,21.25
880.34,21.25
880.47,21.25
880.51,21.25
880.63,21.25
880.74,21.25
880.84,21.25
880.95,21.25
881.24,21.25
881.58,21.26
881.91,21.26
882.17,21.26
882.38,21.27
882.49,21.26
882.63,21.26
882.82,21.27
882.99,21.27
883.06,21.27
883.21,21.27
883.32,21.27
883.43,21.27
883.63,21.27
883.83,21.27
884.11,21.28
884.48,21.28
884.9,21.28
885.2,21.29
885.48,21.29
885.72,21.29
885.87,21.29
886.04,21.29
886.18,21.29
886.37,21.29
886.52,21.29
886.69,21.28
886.85,21.28
887.04,21.29
887.17,21.28
887.34,21.28
887.46,21.28
887.61,21.28
887.67,21.28
887.56,21.27
887.24,21.26
886.82,21.25
886.69,21.24
886.67,21.24
886.6,21.23
886.4,21.23
886.12,21.22
886.03,21.22
886.31,21.22
886.99,21.23
887.45,21.23
887.73,21.24
888.02,21.24
888.12,21.24
888.18,21.24
888.24,21.23
888.31,21.23
888.38,21.23
888.35,21.23
888.48,21.22
888.62,21.22
889,21.23
889.43,21.23
889.87,21.24
890.2,21.24
890.49,21.24
890.6,21.24
890.58,21.24
890.53,21.23
890.51,21.23
890.44,21.23
890.51,21.22
890.69,21.22
890.93,21.23
891.32,21.23
891.63,21.23
891.78,21.24
892,21.24
892.09,21.23
892.24,21.24
892.27,21.23
892.38,21.23
892.46,21.23
892.49,21.23
892.58,21.22
892.77,21.23
893.15,21.23
893.54,21.23
893.85,21.24
893.91,21.24
893.99,21.24
894.04,21.24
894.14,21.23
894.31,21.23
894.4,21.23
894.54,21.23
894.68,21.23
894.82,21.23
894.97,21.23
895.14,21.23
895.24,21.23
895.33,21.22
895.48,21.22
895.58,21.22
895.66,21.22
895.85,21.22
895.91,21.21
896.08,21.21
896.24,21.21
896.21,21.21
896.21,21.21
896.3,21.21
896.48,21.2
896.33,21.2
896.53,21.2
896.73,21.2
896.32,21.18
895.23,21.16
894.14,21.14
893.72,21.14
893.61,21.13
893.82,21.14
894.18,21.15
894.84,21.15
895.69,21.17
896.72,21.19
897.61,21.19
898.11,21.2
898.43,21.2
898.65,21.2
898.83,21.2
898.98,21.2
899.13,21.2
899.35,21.2
899.45,21.19
899.58,21.19
899.44,21.18
898.74,21.16
897.74,21.14
896.93,21.12
896.19,21.1
896.06,21.1
896.66,21.12
897.64,21.13
898.79,21.15
899.77,21.16
900.41,21.16
900.86,21.17
901.11,21.17
901.26,21.17
901.44,21.17
901.54,21.17
901.57,21.17
901.75,21.16
901.84,21.16
901.79,21.15
901.17,21.14
900.43,21.12
899.89,21.11
899.68,21.11
899.44,21.1
899.06,21.09
898.68,21.08
877.88,21.07
877.71,21.07
877.54,21.07
877.49,21.06
877.57,21.07
877.85,21.07
898.68,21.08
899.19,21.08
899.73,21.09
900.36,21.1
900.94,21.11
901.3,21.11
901.39,21.12
901.4,21.11
901.43,21.11
901.46,21.11
901.52,21.11
901.58,21.11
901.68,21.11
901.56,21.1
901.43,21.1
901.75,21.11
901.27,21.09
901.46,21.09
901.66,21.09
901.86,21.1
902.04,21.09
902.28,21.1
902.59,21.1
903.07,21.11
903.62,21.12
904.15,21.13
904.7,21.14
905.2,21.14
905.94,21.15
906.32,21.16
906.86,21.17
907.38,21.17
907.69,21.18
907.86,21.17
908.01,21.17
908.13,21.17
908.22,21.17
908.26,21.16
908.3,21.16
908.4,21.16
908.52,21.16
908.62,21.16
908.73,21.15
908.86,21.15
908.96,21.14
909.04,21.14
909.07,21.13
908.91,21.13
908.46,21.11
907.76,21.1
907.14,21.08
886.24,21.06
886.07,21.06
886.27,21.06
886.77,21.07
907.94,21.09
908.92,21.1
909.79,21.11
910.52,21.13
910.92,21.13
911.12,21.13
911.29,21.13
911.49,21.13
911.58,21.13
911.69,21.13
911.78,21.13
911.89,21.13
911.99,21.13
912.11,21.13
912.22,21.13
912.24,21.13
912.39,21.13
912.46,21.13
912.51,21.13
912.42,21.12
912.33,21.12
912.07,21.11
911.67,21.11
911.53,21.1
911.8,21.1
911.43,21.1
911.27,21.09
911.25,21.09
911.26,21.09
911,21.08
890.08,21.07
889.82,21.07
889.71,21.06
889.63,21.06
889.69,21.06
889.76,21.06
889.98,21.06
890.09,21.07
890.28,21.07
890.57,21.07
911.35,21.08
911.64,21.08
911.8,21.08
911.99,21.08
912.09,21.08
912.32,21.09
912.57,21.09
912.84,21.09
913.13,21.1
913.32,21.1
913.53,21.1
913.67,21.1
913.78,21.1
913.83,21.1
913.94,21.1
914.01,21.1
914.23,21.11
914.48,21.11
914.84,21.11
915.07,21.12
915.18,21.12
915.31,21.12
915.38,21.12
915.37,21.12
915.35,21.11
915.29,21.11
915.43,21.11
915.43,21.11
915.47,21.11
915.61,21.11
915.56,21.11
915.53,21.1
915.63,21.1
915.62,21.1
915.55,21.1
915.54,21.1
915.45,21.09
915.32,21.09
915.04,21.08
914.64,21.08
893.64,21.07
893.13,21.06
892.94,21.05
892.63,21.04
892.39,21.03
892.14,21.02
892.04,21.02
891.86,21.02
891.88,21.01
891.88,21.02
891.96,21.02
892.13,21.02
892.34,21.02
892.61,21.02
892.94,21.03
893.28,21.03
893.65,21.04
894.1,21.04
894.48,21.05
894.86,21.05
895.35,21.06
895.76,21.06
896.09,21.07
916.85,21.07
917.16,21.08
917.32,21.08
917.48,21.08
917.58,21.08
917.7,21.08
917.73,21.08
917.79,21.08
917.88,21.08
917.94,21.08
917.95,21.08
918,21.08
918.11,21.08
918.08,21.08
918.21,21.08
918.23,21.08
918.23,21.08
918.21,21.08
897.76,21.07
897.73,21.07
897.8,21.07
897.77,21.07
897.77,21.07
897.75,21.06
897.7,21.06
897.52,21.06
897.36,21.06
897.18,21.05
896.91,21.05
896.47,21.04
896,21.02
895.54,21.02
895.15,21.01
894.89,21
894.62,20.99
894.31,20.99
894.03,20.98
894.15,20.98
894.31,20.98
894.75,20.99
895.26,21
895.94,21.01
896.65,21.02
897.27,21.04
897.96,21.05
898.52,21.06
898.88,21.06
899.14,21.06
899.32,21.07
899.4,21.06
899.53,21.06
899.58,21.06
899.66,21.06
899.71,21.06
899.72,21.06
899.75,21.06
899.77,21.06
899.78,21.06
899.79,21.06
899.78,21.05
899.8,21.05
899.76,21.05
899.62,21.05
899.41,21.05
899.13,21.04
898.75,21.03
898.22,21.02
897.82,21.01
897.29,21
896.93,20.99
896.53,20.98
896.42,20.98
896.32,20.98
896.31,20.98
896.43,20.98
896.41,20.97
896.42,20.98
896.46,20.98
896.59,20.98
896.71,20.98
896.87,20.98
897.25,20.99
897.65,21
898.18,21
898.8,21.01
899.5,21.03
900.28,21.04
900.89,21.05
901.31,21.05
901.54,21.06
901.59,21.06
901.71,21.06
901.76,21.06
901.8,21.06
901.82,21.05
901.86,21.05
901.94,21.05
902.02,21.05
902.05,21.05
902.08,21.05
902.03,21.04
901.9,21.04
901.64,21.04
901.29,21.03
900.76,21.02
900.32,21.01
899.86,21
899.56,20.99
899.42,20.99
899.3,20.98
899.21,20.98
899.15,20.98
899.21,20.98
899.4,20.98
899.67,20.98
899.96,20.99
900.22,20.99
900.32,20.99
900.41,20.99
901.68,21.01
901.9,21.01
901.93,21.01
901.96,21.01
901.96,21.01
901.94,21
901.13,20.99
902.03,21
902.03,21
902.07,21
900.62,20.97
900.52,20.98
901.03,20.99
901.75,21
902.69,21.02
903.42,21.02
903.76,21.03
904.03,21.03
904.13,21.03
904.19,21.03
904.3,21.04
904.36,21.03
904.38,21.03
904.39,21.03
904.37,21.03
904.47,21.03
904.47,21.03
904.29,21.03
903.94,21.02
903.37,21
902.65,20.99
902.13,20.98
901.8,20.97
901.62,20.97
901.61,20.97
901.73,20.97
901.9,20.97
902.03,20.98
902.33,20.98
902.18,20.97
901.92,20.96
901.84,20.95
901.78,20.95
901.68,20.95
901.67,20.95
901.74,20.95
901.8,20.95
901.71,20.95
901.79,20.94
901.79,20.95
901.79,20.94
901.83,20.94
901.88,20.94
901.93,20.94
901.95,20.94
901.98,20.94
902.02,20.94
902.13,20.94
902.18,20.94
902.16,20.94
902.21,20.94
902.23,20.94
902.31,20.94
902.38,20.94
902.37,20.94
902.37,20.94
902.44,20.94
902.39,20.94
902.44,20.94
902.53,20.94
902.63,20.94
902.77,20.94
902.86,20.95
902.95,20.95
903.02,20.95
903.32,20.95
903.53,20.95
903.88,20.97
904.25,20.97
904.71,20.98
905.35,20.99
905.96,21
906.52,21
906.96,21.01
907.33,21.02
907.65,21.02
907.8,21.02
907.9,21.02
908,21.02
908.03,21.02
908.14,21.02
908.2,21.02
908.24,21.02
908.31,21.02
908.36,21.02
908.36,21.02
908.26,21.02
908.39,21.01
908.46,21.01
908.51,21.01
908.54,21.01
908.6,21.01
908.62,21.01
908.72,21.01
908.79,21.01
908.79,21.01
908.86,21
908.94,21
908.94,21
909.08,21
909.12,21
909.14,21
909.16,20.99
909.18,20.99
909.14,20.99
909.06,20.99
908.9,20.99
908.74,20.98
908.55,20.98
908.37,20.97
908.09,20.97
907.86,20.96
907.69,20.96
907.47,20.96
907.33,20.95
907.15,20.94
907.01,20.94
906.9,20.94
906.73,20.93
906.66,20.94
906.64,20.94
906.6,20.94
906.69,20.93
906.77,20.94
906.87,20.94
907.04,20.94
907.03,20.93
907.11,20.93
907.19,20.94
907.15,20.94
907.22,20.94
907.3,20.94
907.47,20.94
907.6,20.94
907.81,20.95
908.08,20.95
908.47,20.96
908.8,20.96
909.26,20.96
909.65,20.97
910,20.97
910.34,20.98
910.64,20.98
910.87,20.98
911,20.99
911.19,20.99
911.31,20.99
911.38,20.99
911.5,20.99
911.58,20.99
911.6,20.99
911.73,20.99
911.78,20.99
911.94,20.99
911.93,20.99
912.04,20.99
912.13,20.99
912.13,20.99
912.13,20.99
912.26,20.99
912.29,20.99
912.39,20.99
912.45,20.99
912.5,20.99
912.6,20.99
912.64,20.99
912.71,20.99
912.8,20.99
912.81,20.99
912.85,20.99
912.86,20.99
912.91,20.99
912.91,20.99
913,20.99
913.05,20.99
913.16,20.99
913.2,20.98
913.25,20.98
913.28,20.98
913.3,20.98
913.34,20.98
913.36,20.97
913.42,20.97
913.43,20.97
913.56,20.97
913.62,20.97
913.7,20.97
913.68,20.97
913.74,20.97
913.88,20.97
913.88,20.97
913.94,20.97
914.02,20.97
914.01,20.96
914.1,20.96
914.15,20.97
914.21,20.97
914.26,20.96
914.31,20.96
914.39,20.97
914.4,20.96
914.44,20.96
914.51,20.96
914.57,20.96
914.64,20.96
914.61,20.96
914.68,20.96
914.72,20.96
914.8,20.96
914.8,20.96
914.86,20.96
914.9,20.96
914.98,20.95
915.02,20.96
915.09,20.96
915.15,20.95
915.26,20.96
915.21,20.95
915.21,20.95
915.08,20.95
915.11,20.95
915.14,20.95
915.23,20.95
915.31,20.95
915.3,20.94
915.25,20.94
915.14,20.94
914.97,20.93
914.66,20.93
914.44,20.93
914.74,20.93
914.61,20.92
914.59,20.92
914.71,20.92
913.82,20.91
913.28,20.89
913.04,20.89
912.94,20.89
914.12,20.92
915.04,20.91
914.44,20.92
915.73,20.93
915.93,20.93
915.89,20.94
916.49,20.94
916.85,20.95
916.95,20.95
917.05,20.95
917.16,20.95
917.11,20.95
917.12,20.95
917.18,20.95
917.17,20.95
917.15,20.95
917.16,20.95
917.18,20.95
917.12,20.94
917.11,20.94
917.08,20.94
917.04,20.94
916.9,20.94
916.73,20.93
916.39,20.93
915.97,20.92
915.69,20.91
915.35,20.91
915.14,20.9
915,20.9
914.88,20.9
914.85,20.9
914.86,20.89
914.81,20.89
914.84,20.89
914.84,20.89
914.89,20.89
915,20.89
915.16,20.89
915.33,20.9
915.56,20.9
915.82,20.9
916.04,20.9
916.34,20.91
916.6,20.91
916.89,20.92
917.21,20.92
917.54,20.92
917.78,20.93
918.07,20.93
918.3,20.94
918.51,20.94
918.62,20.94
918.79,20.94
918.85,20.94
919.01,20.94
919.06,20.94
919.18,20.94
919.23,20.94
919.32,20.94
919.34,20.94
919.34,20.94
919.37,20.94
919.43,20.94
919.45,20.94
919.53,20.94
919.55,20.94
919.62,20.94
919.67,20.93
919.72,20.93
919.75,20.93
919.81,20.93
919.87,20.93
919.93,20.93
919.91,20.93
919.94,20.93
919.95,20.93
919.99,20.93
920.14,20.93
920.19,20.93
920.3,20.93
920.29,20.93
920.28,20.92
920.31,20.93
920.41,20.92
920.44,20.92
920.44,20.92
920.46,20.92
920.4,20.92
920.39,20.92
920.29,20.91
920.06,20.9
919.66,20.89
919.05,20.88
918.53,20.87
918.04,20.86
917.7,20.86
917.5,20.85
917.42,20.85
917.51,20.85
917.65,20.86
917.96,20.87
918.46,20.88
918.95,20.89
919.55,20.9
920.22,20.91
920.72,20.91
920.91,20.91
921.06,20.92
921.21,20.92
921.33,20.92
921.42,20.92
921.48,20.91
921.57,20.91
921.69,20.91
921.71,20.91
921.8,20.91
921.86,20.91
921.86,20.91
921.89,20.91
921.93,20.91
921.94,20.9
921.97,20.9
922.06,20.9
922.1,20.9
922.02,20.9
921.98,20.9
921.93,20.9
921.91,20.9
922.07,20.9
922.07,20.9
921.75,20.89
921.52,20.89
921.21,20.88
920.9,20.87
920.69,20.87
